subcommittee	code	docx	xlsx	row	change	rank	taxon	level	error	message	notes	scAbbrev	order
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	50	Create new	species	Alphacytorhabdovirus cnidii	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Alphacytorhabdovirus;Alphacytorhabdovirus cnidii'	NA	22
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	51	Create new	species	Alphacytorhabdovirus conopholis	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Alphacytorhabdovirus;Alphacytorhabdovirus conopholis'	NA	23
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	52	Create new	species	Alphacytorhabdovirus coriandri	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Alphacytorhabdovirus;Alphacytorhabdovirus coriandri'	NA	24
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	53	Create new	species	Alphacytorhabdovirus cynarae	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Alphacytorhabdovirus;Alphacytorhabdovirus cynarae'	NA	25
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	54	Create new	species	Alphacytorhabdovirus deltapogostemi	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Alphacytorhabdovirus;Alphacytorhabdovirus deltapogostemi'	NA	26
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	55	Create new	species	Alphacytorhabdovirus euphorbiae	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Alphacytorhabdovirus;Alphacytorhabdovirus euphorbiae'	NA	27
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	56	Create new	species	Alphacytorhabdovirus fici	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Alphacytorhabdovirus;Alphacytorhabdovirus fici'	NA	28
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	57	Create new	species	Alphacytorhabdovirus gammaartemisiae	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Alphacytorhabdovirus;Alphacytorhabdovirus gammaartemisiae'	NA	29
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	58	Create new	species	Alphacytorhabdovirus gammapogostemi	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Alphacytorhabdovirus;Alphacytorhabdovirus gammapogostemi'	NA	30
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	59	Create new	species	Alphacytorhabdovirus gei	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Alphacytorhabdovirus;Alphacytorhabdovirus gei'	NA	31
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	60	Create new	species	Alphacytorhabdovirus hederae	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Alphacytorhabdovirus;Alphacytorhabdovirus hederae'	NA	32
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	61	Create new	species	Alphacytorhabdovirus ilicis	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Alphacytorhabdovirus;Alphacytorhabdovirus ilicis'	NA	33
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	62	Create new	species	Alphacytorhabdovirus menthae	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Alphacytorhabdovirus;Alphacytorhabdovirus menthae'	NA	34
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	63	Create new	species	Alphacytorhabdovirus morindae	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Alphacytorhabdovirus;Alphacytorhabdovirus morindae'	NA	35
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	64	Create new	species	Alphacytorhabdovirus querci	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Alphacytorhabdovirus;Alphacytorhabdovirus querci'	NA	36
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	65	Create new	species	Alphacytorhabdovirus ocimi	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Alphacytorhabdovirus;Alphacytorhabdovirus ocimi'	NA	37
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	66	Create new	species	Alphacytorhabdovirus paludis	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Alphacytorhabdovirus;Alphacytorhabdovirus paludis'	NA	38
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	67	Create new	species	Alphacytorhabdovirus pelargonii	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Alphacytorhabdovirus;Alphacytorhabdovirus pelargonii'	NA	39
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	68	Create new	species	Alphacytorhabdovirus phyllostachysis	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Alphacytorhabdovirus;Alphacytorhabdovirus phyllostachysis'	NA	40
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	69	Create new	species	Alphacytorhabdovirus pinelliae	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Alphacytorhabdovirus;Alphacytorhabdovirus pinelliae'	NA	41
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	70	Create new	species	Alphacytorhabdovirus plumagonis	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Alphacytorhabdovirus;Alphacytorhabdovirus plumagonis'	NA	42
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	71	Create new	species	Alphacytorhabdovirus rosae	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Alphacytorhabdovirus;Alphacytorhabdovirus rosae'	NA	43
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	72	Create new	species	Alphacytorhabdovirus scutellariae	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Alphacytorhabdovirus;Alphacytorhabdovirus scutellariae'	NA	44
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	73	Create new	species	Alphacytorhabdovirus tolmieae	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Alphacytorhabdovirus;Alphacytorhabdovirus tolmieae'	NA	45
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	74	Create new	species	Alphacytorhabdovirus tritici	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Alphacytorhabdovirus;Alphacytorhabdovirus tritici'	NA	46
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	75	Create new	species	Alphacytorhabdovirus utriculariae	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Alphacytorhabdovirus;Alphacytorhabdovirus utriculariae'	NA	47
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	76	Create new	species	Alphacytorhabdovirus wurfbainiae	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Alphacytorhabdovirus;Alphacytorhabdovirus wurfbainiae'	NA	48
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	77	Create new	species	Alphacytorhabdovirus zeae	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Alphacytorhabdovirus;Alphacytorhabdovirus zeae'	NA	49
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	78	Create new	genus	Betacytorhabdovirus	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create genus of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Betacytorhabdovirus'	NA	7
