subcommittee	code	docx	xlsx	row	change	rank	taxon	level	error	message	notes	scAbbrev	order	docpath	path	file	basename	xlsxpath
Animal dsRNA and -ssRNA (M) proposals	2023.008M	2023.008M.Cytorhabdovirus_12nsp.docx	2023.008M.Cytorhabdovirus_12nsp.xlsx	7	Create new	species	Cytorhabdovirus hyptisis	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Cytorhabdovirus;Cytorhabdovirus hyptisis'	NA	1728	NA	NA	NA	NA	NA
Animal dsRNA and -ssRNA (M) proposals	2023.008M	2023.008M.Cytorhabdovirus_12nsp.docx	2023.008M.Cytorhabdovirus_12nsp.xlsx	8	Create new	species	Cytorhabdovirus pastinacae	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Cytorhabdovirus;Cytorhabdovirus pastinacae'	NA	1729	NA	NA	NA	NA	NA
Animal dsRNA and -ssRNA (M) proposals	2023.008M	2023.008M.Cytorhabdovirus_12nsp.docx	2023.008M.Cytorhabdovirus_12nsp.xlsx	9	Create new	species	Cytorhabdovirus pogostemi	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Cytorhabdovirus;Cytorhabdovirus pogostemi'	NA	1730	NA	NA	NA	NA	NA
Animal dsRNA and -ssRNA (M) proposals	2023.008M	2023.008M.Cytorhabdovirus_12nsp.docx	2023.008M.Cytorhabdovirus_12nsp.xlsx	10	Create new	species	Cytorhabdovirus  betarosae	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Cytorhabdovirus;Cytorhabdovirus betarosae'	NA	1731	NA	NA	NA	NA	NA
Animal dsRNA and -ssRNA (M) proposals	2023.008M	2023.008M.Cytorhabdovirus_12nsp.docx	2023.008M.Cytorhabdovirus_12nsp.xlsx	11	Create new	species	Cytorhabdovirus rudbeckiae	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Cytorhabdovirus;Cytorhabdovirus rudbeckiae'	NA	1732	NA	NA	NA	NA	NA
Animal dsRNA and -ssRNA (M) proposals	2023.008M	2023.008M.Cytorhabdovirus_12nsp.docx	2023.008M.Cytorhabdovirus_12nsp.xlsx	12	Create new	species	Cytorhabdovirus sambuci	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Cytorhabdovirus;Cytorhabdovirus sambuci'	NA	1733	NA	NA	NA	NA	NA
Animal dsRNA and -ssRNA (M) proposals	2023.008M	2023.008M.Cytorhabdovirus_12nsp.docx	2023.008M.Cytorhabdovirus_12nsp.xlsx	13	Create new	species	Cytorhabdovirus glycinis	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Cytorhabdovirus;Cytorhabdovirus glycinis'	NA	1734	NA	NA	NA	NA	NA
Animal dsRNA and -ssRNA (M) proposals	2023.008M	2023.008M.Cytorhabdovirus_12nsp.docx	2023.008M.Cytorhabdovirus_12nsp.xlsx	14	Create new	species	Cytorhabdovirus betafragariae	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Cytorhabdovirus;Cytorhabdovirus betafragariae'	NA	1735	NA	NA	NA	NA	NA
Animal dsRNA and -ssRNA (M) proposals	2023.008M	2023.008M.Cytorhabdovirus_12nsp.docx	2023.008M.Cytorhabdovirus_12nsp.xlsx	15	Create new	species	Cytorhabdovirus taraxaci	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Cytorhabdovirus;Cytorhabdovirus taraxaci'	NA	1736	NA	NA	NA	NA	NA
Animal dsRNA and -ssRNA (M) proposals	2023.008M	2023.008M.Cytorhabdovirus_12nsp.docx	2023.008M.Cytorhabdovirus_12nsp.xlsx	16	Create new	species	Cytorhabdovirus tiliae	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Cytorhabdovirus;Cytorhabdovirus tiliae'	NA	1737	NA	NA	NA	NA	NA
Plant virus (P) proposals	2023.008P	2023.008P.Aspiviridae_1nsp.docx	2023.008P.Aspiviridae_1nsp.xlsx	5	Create new	species	Ophiovirus capsici	INFO	CREATE.PARENT_RENAMED	Change=NEW, proposed parent taxon exists, but not with expected name/lineage, using observed lineage	otherProposal(s)=2023.007P.Serpentovirales_1nord_rename.zip:5 did a rename order Serpentovirales to Naedrevirales, PROPOSED//OBSERVED=Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Milneviricetes;[Serpento//Naedre]virales;Aspiviridae;Ophiovirus	NA	4667	NA	NA	NA	NA	NA
Plant virus (P) proposals	2023.008P	2023.008P.Aspiviridae_1nsp.docx	2023.008P.Aspiviridae_1nsp.xlsx	5	Create new	species	Ophiovirus capsici	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Milneviricetes;Naedrevirales;Aspiviridae;Ophiovirus;Ophiovirus capsici'	NA	4667	NA	NA	NA	NA	NA
Animal +ssRNA (S) proposals	2023.008S	2023.008S.Polycipiviridae_14sprenamed.docx	2023.008S.Polycipiviridae_14sprenamed.xlsx	5	Rename	species	Chironomus riparius virus 1	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Chironomus riparius virus 1' to 'Chipolycivirus chironomi' in 'Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Polycipiviridae;Chipolycivirus'	NA	5023	NA	NA	NA	NA	NA
Animal +ssRNA (S) proposals	2023.008S	2023.008S.Polycipiviridae_14sprenamed.docx	2023.008S.Polycipiviridae_14sprenamed.xlsx	6	Rename	species	Hubei chipolycivirus	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Hubei chipolycivirus' to 'Chipolycivirus hubeiense' in 'Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Polycipiviridae;Chipolycivirus'	NA	5024	NA	NA	NA	NA	NA
Animal +ssRNA (S) proposals	2023.008S	2023.008S.Polycipiviridae_14sprenamed.docx	2023.008S.Polycipiviridae_14sprenamed.xlsx	7	Rename	species	Hubei hupolycivirus	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Hubei hupolycivirus' to 'Hupolycivirus hubeiense' in 'Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Polycipiviridae;Hupolycivirus'	NA	5025	NA	NA	NA	NA	NA
Animal +ssRNA (S) proposals	2023.008S	2023.008S.Polycipiviridae_14sprenamed.docx	2023.008S.Polycipiviridae_14sprenamed.xlsx	8	Rename	species	Formica exsecta virus 3	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Formica exsecta virus 3' to 'Sopolycivirus formicae' in 'Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Polycipiviridae;Sopolycivirus'	NA	5026	NA	NA	NA	NA	NA
Animal +ssRNA (S) proposals	2023.008S	2023.008S.Polycipiviridae_14sprenamed.docx	2023.008S.Polycipiviridae_14sprenamed.xlsx	9	Rename	species	Lasius neglectus virus 1	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Lasius neglectus virus 1' to 'Sopolycivirus lasii' in 'Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Polycipiviridae;Sopolycivirus'	NA	5027	NA	NA	NA	NA	NA
Animal +ssRNA (S) proposals	2023.008S	2023.008S.Polycipiviridae_14sprenamed.docx	2023.008S.Polycipiviridae_14sprenamed.xlsx	10	Rename	species	Lasius neglectus virus 2	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Lasius neglectus virus 2' to 'Sopolycivirus betalasii' in 'Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Polycipiviridae;Sopolycivirus'	NA	5028	NA	NA	NA	NA	NA
Animal +ssRNA (S) proposals	2023.008S	2023.008S.Polycipiviridae_14sprenamed.docx	2023.008S.Polycipiviridae_14sprenamed.xlsx	11	Rename	species	Lasius niger virus 1	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Lasius niger virus 1' to 'Sopolycivirus gammalasii' in 'Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Polycipiviridae;Sopolycivirus'	NA	5029	NA	NA	NA	NA	NA
Animal +ssRNA (S) proposals	2023.008S	2023.008S.Polycipiviridae_14sprenamed.docx	2023.008S.Polycipiviridae_14sprenamed.xlsx	12	Rename	species	Linepithema humile virus 2	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Linepithema humile virus 2' to 'Sopolycivirus linepithematis' in 'Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Polycipiviridae;Sopolycivirus'	NA	5030	NA	NA	NA	NA	NA
Animal +ssRNA (S) proposals	2023.008S	2023.008S.Polycipiviridae_14sprenamed.docx	2023.008S.Polycipiviridae_14sprenamed.xlsx	13	Rename	species	Monomorium pharaonis virus 1	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Monomorium pharaonis virus 1' to 'Sopolycivirus monomorii' in 'Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Polycipiviridae;Sopolycivirus'	NA	5031	NA	NA	NA	NA	NA
Animal +ssRNA (S) proposals	2023.008S	2023.008S.Polycipiviridae_14sprenamed.docx	2023.008S.Polycipiviridae_14sprenamed.xlsx	14	Rename	species	Monomorium pharaonis virus 2	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Monomorium pharaonis virus 2' to 'Sopolycivirus betamonomorii' in 'Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Polycipiviridae;Sopolycivirus'	NA	5032	NA	NA	NA	NA	NA
Animal +ssRNA (S) proposals	2023.008S	2023.008S.Polycipiviridae_14sprenamed.docx	2023.008S.Polycipiviridae_14sprenamed.xlsx	15	Rename	species	Myrmica scabrinodis virus 1	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Myrmica scabrinodis virus 1' to 'Sopolycivirus myrmicae' in 'Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Polycipiviridae;Sopolycivirus'	NA	5033	NA	NA	NA	NA	NA
Animal +ssRNA (S) proposals	2023.008S	2023.008S.Polycipiviridae_14sprenamed.docx	2023.008S.Polycipiviridae_14sprenamed.xlsx	16	Rename	species	Shuangao insect virus 8	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Shuangao insect virus 8' to 'Sopolycivirus bestiolae' in 'Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Polycipiviridae;Sopolycivirus'	NA	5034	NA	NA	NA	NA	NA
Animal +ssRNA (S) proposals	2023.008S	2023.008S.Polycipiviridae_14sprenamed.docx	2023.008S.Polycipiviridae_14sprenamed.xlsx	17	Rename	species	Solenopsis invicta virus 2	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Solenopsis invicta virus 2' to 'Sopolycivirus solenopsis' in 'Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Polycipiviridae;Sopolycivirus'	NA	5035	NA	NA	NA	NA	NA
Animal +ssRNA (S) proposals	2023.008S	2023.008S.Polycipiviridae_14sprenamed.docx	2023.008S.Polycipiviridae_14sprenamed.xlsx	18	Rename	species	Solenopsis invicta virus 4	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Solenopsis invicta virus 4' to 'Sopolycivirus betasolenopsis' in 'Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Polycipiviridae;Sopolycivirus'	NA	5036	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.009B	2023.009B.Bauervirus_ng.docx	2023.009B.Bauervirus_ng.xlsx	5	Create new	genus	Bauervirus	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create genus of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Bauervirus'	NA	1032	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.009B	2023.009B.Bauervirus_ng.docx	2023.009B.Bauervirus_ng.xlsx	6	Create new	species	Bauervirus bauer	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Bauervirus;Bauervirus bauer'	NA	3728	NA	NA	NA	NA	NA
Animal DNA viruses and Retroviruses (D) proposals	2023.009D	2023.009D.Retroviridae_68rensp.docx	2023.009D.Retroviridae_68rensp.xlsx	5	Rename	species	Avian carcinoma Mill Hill virus 2	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Avian carcinoma Mill Hill virus 2' to 'Alpharetrovirus avicarmilhil2' in 'Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Alpharetrovirus'	NA	5228	NA	NA	NA	NA	NA
Animal DNA viruses and Retroviruses (D) proposals	2023.009D	2023.009D.Retroviridae_68rensp.docx	2023.009D.Retroviridae_68rensp.xlsx	6	Rename	species	Avian leukosis virus	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Avian leukosis virus' to 'Alpharetrovirus avileu' in 'Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Alpharetrovirus'	NA	5229	NA	NA	NA	NA	NA
Animal DNA viruses and Retroviruses (D) proposals	2023.009D	2023.009D.Retroviridae_68rensp.docx	2023.009D.Retroviridae_68rensp.xlsx	7	Rename	species	Avian myeloblastosis virus	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Avian myeloblastosis virus' to 'Alpharetrovirus avimyebla' in 'Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Alpharetrovirus'	NA	5230	NA	NA	NA	NA	NA
Animal DNA viruses and Retroviruses (D) proposals	2023.009D	2023.009D.Retroviridae_68rensp.docx	2023.009D.Retroviridae_68rensp.xlsx	8	Rename	species	Avian myelocytomatosis virus 29	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Avian myelocytomatosis virus 29' to 'Alpharetrovirus avimyecyt29' in 'Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Alpharetrovirus'	NA	5231	NA	NA	NA	NA	NA
Animal DNA viruses and Retroviruses (D) proposals	2023.009D	2023.009D.Retroviridae_68rensp.docx	2023.009D.Retroviridae_68rensp.xlsx	9	Rename	species	Avian sarcoma virus CT10	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Avian sarcoma virus CT10' to 'Alpharetrovirus avisar10' in 'Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Alpharetrovirus'	NA	5232	NA	NA	NA	NA	NA
Animal DNA viruses and Retroviruses (D) proposals	2023.009D	2023.009D.Retroviridae_68rensp.docx	2023.009D.Retroviridae_68rensp.xlsx	10	Rename	species	Fujinami sarcoma virus	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Fujinami sarcoma virus' to 'Alpharetrovirus avifujsar' in 'Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Alpharetrovirus'	NA	5233	NA	NA	NA	NA	NA
Animal DNA viruses and Retroviruses (D) proposals	2023.009D	2023.009D.Retroviridae_68rensp.docx	2023.009D.Retroviridae_68rensp.xlsx	11	Rename	species	Rous sarcoma virus	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Rous sarcoma virus' to 'Alpharetrovirus avirousar' in 'Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Alpharetrovirus'	NA	5234	NA	NA	NA	NA	NA
Animal DNA viruses and Retroviruses (D) proposals	2023.009D	2023.009D.Retroviridae_68rensp.docx	2023.009D.Retroviridae_68rensp.xlsx	12	Rename	species	UR2 sarcoma virus	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'UR2 sarcoma virus' to 'Alpharetrovirus aviUR2sar' in 'Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Alpharetrovirus'	NA	5235	NA	NA	NA	NA	NA
Animal DNA viruses and Retroviruses (D) proposals	2023.009D	2023.009D.Retroviridae_68rensp.docx	2023.009D.Retroviridae_68rensp.xlsx	13	Rename	species	Y73 sarcoma virus	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Y73 sarcoma virus' to 'Alpharetrovirus aviY73sar' in 'Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Alpharetrovirus'	NA	5236	NA	NA	NA	NA	NA
Animal DNA viruses and Retroviruses (D) proposals	2023.009D	2023.009D.Retroviridae_68rensp.docx	2023.009D.Retroviridae_68rensp.xlsx	14	Rename	species	Jaagsiekte sheep retrovirus	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Jaagsiekte sheep retrovirus' to 'Betaretrovirus ovijaa' in 'Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Betaretrovirus'	NA	5237	NA	NA	NA	NA	NA
Animal DNA viruses and Retroviruses (D) proposals	2023.009D	2023.009D.Retroviridae_68rensp.docx	2023.009D.Retroviridae_68rensp.xlsx	15	Rename	species	Langur virus	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Langur virus' to 'Betaretrovirus lan' in 'Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Betaretrovirus'	NA	5238	NA	NA	NA	NA	NA
Animal DNA viruses and Retroviruses (D) proposals	2023.009D	2023.009D.Retroviridae_68rensp.docx	2023.009D.Retroviridae_68rensp.xlsx	16	Rename	species	Mason-Pfizer monkey virus	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Mason-Pfizer monkey virus' to 'Betaretrovirus maspfimon' in 'Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Betaretrovirus'	NA	5239	NA	NA	NA	NA	NA
Animal DNA viruses and Retroviruses (D) proposals	2023.009D	2023.009D.Retroviridae_68rensp.docx	2023.009D.Retroviridae_68rensp.xlsx	17	Rename	species	Mouse mammary tumor virus	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Mouse mammary tumor virus' to 'Betaretrovirus murmamtum' in 'Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Betaretrovirus'	NA	5240	NA	NA	NA	NA	NA
Animal DNA viruses and Retroviruses (D) proposals	2023.009D	2023.009D.Retroviridae_68rensp.docx	2023.009D.Retroviridae_68rensp.xlsx	18	Rename	species	Squirrel monkey retrovirus	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Squirrel monkey retrovirus' to 'Betaretrovirus squmon' in 'Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Betaretrovirus'	NA	5241	NA	NA	NA	NA	NA
Animal DNA viruses and Retroviruses (D) proposals	2023.009D	2023.009D.Retroviridae_68rensp.docx	2023.009D.Retroviridae_68rensp.xlsx	19	Rename	species	Bovine leukemia virus	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Bovine leukemia virus' to 'Deltaretrovirus bovleu' in 'Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Deltaretrovirus'	NA	5242	NA	NA	NA	NA	NA
Animal DNA viruses and Retroviruses (D) proposals	2023.009D	2023.009D.Retroviridae_68rensp.docx	2023.009D.Retroviridae_68rensp.xlsx	20	Rename	species	Primate T-lymphotropic virus 1	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Primate T-lymphotropic virus 1' to 'Deltaretrovirus priTlym1' in 'Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Deltaretrovirus'	NA	5243	NA	NA	NA	NA	NA
Animal DNA viruses and Retroviruses (D) proposals	2023.009D	2023.009D.Retroviridae_68rensp.docx	2023.009D.Retroviridae_68rensp.xlsx	21	Rename	species	Primate T-lymphotropic virus 2	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Primate T-lymphotropic virus 2' to 'Deltaretrovirus priTlym2' in 'Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Deltaretrovirus'	NA	5244	NA	NA	NA	NA	NA
Animal DNA viruses and Retroviruses (D) proposals	2023.009D	2023.009D.Retroviridae_68rensp.docx	2023.009D.Retroviridae_68rensp.xlsx	22	Rename	species	Primate T-lymphotropic virus 3	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Primate T-lymphotropic virus 3' to 'Deltaretrovirus priTlym3' in 'Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Deltaretrovirus'	NA	5245	NA	NA	NA	NA	NA
Animal DNA viruses and Retroviruses (D) proposals	2023.009D	2023.009D.Retroviridae_68rensp.docx	2023.009D.Retroviridae_68rensp.xlsx	23	Rename	species	Walleye dermal sarcoma virus	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Walleye dermal sarcoma virus' to 'Epsilonretrovirus waldersar' in 'Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Epsilonretrovirus'	NA	5246	NA	NA	NA	NA	NA
Animal DNA viruses and Retroviruses (D) proposals	2023.009D	2023.009D.Retroviridae_68rensp.docx	2023.009D.Retroviridae_68rensp.xlsx	24	Rename	species	Walleye epidermal hyperplasia virus 1	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Walleye epidermal hyperplasia virus 1' to 'Epsilonretrovirus walepihyp1' in 'Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Epsilonretrovirus'	NA	5247	NA	NA	NA	NA	NA
Animal DNA viruses and Retroviruses (D) proposals	2023.009D	2023.009D.Retroviridae_68rensp.docx	2023.009D.Retroviridae_68rensp.xlsx	25	Rename	species	Walleye epidermal hyperplasia virus 2	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Walleye epidermal hyperplasia virus 2' to 'Epsilonretrovirus walepihyp2' in 'Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Epsilonretrovirus'	NA	5248	NA	NA	NA	NA	NA
Animal DNA viruses and Retroviruses (D) proposals	2023.009D	2023.009D.Retroviridae_68rensp.docx	2023.009D.Retroviridae_68rensp.xlsx	26	Rename	species	Chick syncytial virus	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Chick syncytial virus' to 'Gammaretrovirus chisyn' in 'Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Gammaretrovirus'	NA	5249	NA	NA	NA	NA	NA
