isolate_id	Isolate ID	Species Sort	Isolate Sort	Realm	Subrealm	Kingdom	Subkingdom	Phylum	Subphylum	Class	Subclass	Order	Suborder	Family	Subfamily	Genus	Subgenus	Species	ICTV_ID	Exemplar or additional isolate	Virus name(s)	Virus name abbreviation(s)	Virus isolate designation	Virus GENBANK accession	Genome coverage	Genome	Host source	Accessions Link	Editor Notes	QC_status	QC_taxon_inher_molecule	QC_taxon_change	QC_taxon_proposal
1001042	VMR1001042	13629	1	Riboviria		Orthornavirae		Negarnaviricota	Polyploviricotina	Bunyaviricetes		Elliovirales		Tospoviridae		Orthotospovirus		Orthotospovirus tomatozonae	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202407252&ictv_id=ICTV201907252","ICTV201907252")	E	tomato zonate spot virus	TZSV	Tomato-YN	L: EF552435; M: EF552434; S: EF552433	Complete genome	ssRNA(+/-)	invertebrates, plants	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/EF552435,EF552434,EF552433","NCBI Nucleotide")			ssRNA(+/-)	same	
1001043	VMR1001043	13630	1	Riboviria		Orthornavirae		Negarnaviricota	Polyploviricotina	Bunyaviricetes		Elliovirales		Tulasviridae		Orthotulasvirus		Orthotulasvirus tulasnellae	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202412961&ictv_id=ICTV202112961","ICTV202112961")	E	Tulasnella bunyavirales-like virus 1	TB-LV	MUT4237	MN793997	Complete genome	ssRNA(+/-)	fungi	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/MN793997","NCBI Nucleotide")			ssRNA(+/-)	same	
1001044	VMR1001044	13943	1	Riboviria		Orthornavirae		Negarnaviricota	Polyploviricotina	Bunyaviricetes		Hareavirales		Wupedeviridae		Wumivirus		Wumivirus millepedae	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202406242&ictv_id=ICTV20186242","ICTV20186242")	E	Wǔhàn millipede virus 2	WhMV2	WHWG03	L: KM817696; M: KX650645; S: KM817757	Coding-complete genome	ssRNA(-)	invertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/KM817696,KX650645,KM817757","NCBI Nucleotide")			ssRNA(-)	same	
1001045	VMR1001045	13944	1	Riboviria		Orthornavirae		Negarnaviricota	Polyploviricotina	Insthoviricetes		Articulavirales		Amnoonviridae		Tilapinevirus		Tilapinevirus tilapiae	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202405391&ictv_id=ICTV20165507","ICTV20165507")	E	tilapia lake virus	TiLV	Til-4-2011	RNA1: KU751814; RNA2: KU751815; RNA3: KU751816; RNA4: KU751817; RNA5: KU751818; RNA6: KU751819; RNA7: KU751820; RNA8: KU751821; RNA9: KU751822; RNA10: KU751823	Complete genome	ssRNA(-)	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/KU751814,KU751815,KU751816,KU751817,KU751818,KU751819,KU751820,KU751821,KU751822,KU751823","NCBI Nucleotide")			ssRNA(-)	same	
1001046	VMR1001046	13945	1	Riboviria		Orthornavirae		Negarnaviricota	Polyploviricotina	Insthoviricetes		Articulavirales		Orthomyxoviridae		Alphainfluenzavirus		Alphainfluenzavirus influenzae	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202403956&ictv_id=ICTV19710226","ICTV19710226")	E	influenza A virus	FLUAV	A/PR/8/34	RNA1: V00603; RNA2: J02151; RNA3: V01106; RNA4: V01088; RNA5: J02147; RNA6: J02146; RNA7: V01099; RNA8: J02150	Complete genome	ssRNA(-)	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/V00603,J02151,V01106,V01088,J02147,J02146,V01099,J02150","NCBI Nucleotide")			ssRNA(-)	same	
1001047	VMR1001047	13946	1	Riboviria		Orthornavirae		Negarnaviricota	Polyploviricotina	Insthoviricetes		Articulavirales		Orthomyxoviridae		Betainfluenzavirus		Betainfluenzavirus influenzae	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202403958&ictv_id=ICTV19710224","ICTV19710224")	E	influenza B virus	FLUBV	B/Lee/40	RNA1: M14880; RNA2: AF101982; RNA3: AF102017; RNA4: K00423; RNA5: K01395; RNA6: J02095; RNA7: J02094; RNA8: J02096	Complete genome	ssRNA(-)	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/M14880,AF101982,AF102017,K00423,K01395,J02095,J02094,J02096","NCBI Nucleotide")			ssRNA(-)	same	
1001048	VMR1001048	13947	1	Riboviria		Orthornavirae		Negarnaviricota	Polyploviricotina	Insthoviricetes		Articulavirales		Orthomyxoviridae		Deltainfluenzavirus		Deltainfluenzavirus influenzae	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202403962&ictv_id=ICTV20165406","ICTV20165406")	E	influenza D virus	FLUDV	D/swine/Oklahoma/1334/2011	RNA1: JQ922305; RNA2: JQ922306; RNA3: JQ922307; RNA4: JQ922308; RNA5: JQ922309; RNA6: JQ922310; RNA7: JQ922311	Complete genome	ssRNA(-)	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/JQ922305,JQ922306,JQ922307,JQ922308,JQ922309,JQ922310,JQ922311","NCBI Nucleotide")			ssRNA(-)	same	
1001049	VMR1001049	13948	1	Riboviria		Orthornavirae		Negarnaviricota	Polyploviricotina	Insthoviricetes		Articulavirales		Orthomyxoviridae		Gammainfluenzavirus		Gammainfluenzavirus influenzae	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202403960&ictv_id=ICTV19870699","ICTV19870699")	E	influenza C virus	FLUCV	C/Ann Arbor/1/50	RNA1: AB126191; RNA2: AB126192; RNA3: AB126193; RNA4: AB126194; RNA5: AB126195; RNA6: AB126196; RNA7: AB283001	Complete genome	ssRNA(-)	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/AB126191,AB126192,AB126193,AB126194,AB126195,AB126196,AB283001","NCBI Nucleotide")			ssRNA(-)	same	
1001050	VMR1001050	13949	1	Riboviria		Orthornavirae		Negarnaviricota	Polyploviricotina	Insthoviricetes		Articulavirales		Orthomyxoviridae		Isavirus		Isavirus salaris	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202403964&ictv_id=ICTV20021214","ICTV20021214")	E	infectious salmon anemia virus	ISAV	810/9/99	RNA1: AY373381; RNA2: AF404346; RNA3: AF404345; RNA4: AF404344; RNA5: AF404343; RNA6: AF404342; RNA7: AF404341; RNA8: AF404340	Complete genome	ssRNA(-)	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/AY373381,AF404346,AF404345,AF404344,AF404343,AF404342,AF404341,AF404340","NCBI Nucleotide")			ssRNA(-)	same	
1001051	VMR1001051	13950	1	Riboviria		Orthornavirae		Negarnaviricota	Polyploviricotina	Insthoviricetes		Articulavirales		Orthomyxoviridae		Mykissvirus		Mykissvirus tructae	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202412228&ictv_id=ICTV202112228","ICTV202112228")	E	rainbow trout orthomyxovirus	RbtOV	Rainbow/Idaho/347/1997	Seg1: KX882061; Seg2: KX882062; Seg3: KX882063; Seg4: KX882064; Seg5: KX882065; Seg6: KX882066; Seg7: KX882067; Seg8: KX882068	Complete genome	ssRNA(-)	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/KX882061,KX882062,KX882063,KX882064,KX882065,KX882066,KX882067,KX882068","NCBI Nucleotide")			ssRNA(-)	same	
1001052	VMR1001052	13951	1	Riboviria		Orthornavirae		Negarnaviricota	Polyploviricotina	Insthoviricetes		Articulavirales		Orthomyxoviridae		Quaranjavirus		Quaranjavirus araguariense	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202412244&ictv_id=ICTV202112244","ICTV202112244")	E	Araguari virus	ARAV	SAARB-24-Jan-1995	KX670389; KX670390; KX670391; KX670392; KX670393; KX670394; KX670395	Complete genome	ssRNA(-)	invertebrates, vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/KX670389,KX670390,KX670391,KX670392,KX670393,KX670394,KX670395","NCBI Nucleotide")			ssRNA(-)	same	
1001053	VMR1001053	13952	1	Riboviria		Orthornavirae		Negarnaviricota	Polyploviricotina	Insthoviricetes		Articulavirales		Orthomyxoviridae		Quaranjavirus		Quaranjavirus chadense	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202412245&ictv_id=ICTV202112245","ICTV202112245")	E	Lake Chad virus	LKCV	Ib An 38918	Seg1: MT774253; Seg2: MT774254; Seg3: MT774255; Seg4: MT774256; Seg5: MT774257; Seg6: MT774258; Seg7: MT774259	Complete genome	ssRNA(-)	invertebrates, vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/MT774253,MT774254,MT774255,MT774256,MT774257,MT774258,MT774259","NCBI Nucleotide")			ssRNA(-)	same	
1001054	VMR1001054	13953	1	Riboviria		Orthornavirae		Negarnaviricota	Polyploviricotina	Insthoviricetes		Articulavirales		Orthomyxoviridae		Quaranjavirus		Quaranjavirus johnstonense	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202403966&ictv_id=ICTV20125888","ICTV20125888")	E	Johnston Atoll virus	JAV	LBJ	FJ861697; FJ861696	Partial genome	ssRNA(-)	invertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/FJ861697,FJ861696","NCBI Nucleotide")			ssRNA(-)	same	
1001055	VMR1001055	13954	1	Riboviria		Orthornavirae		Negarnaviricota	Polyploviricotina	Insthoviricetes		Articulavirales		Orthomyxoviridae		Quaranjavirus		Quaranjavirus quaranfilense	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202403967&ictv_id=ICTV20125887","ICTV20125887")	E	Quaranfil virus	QRFV	EG T 377	RNA1: GQ499302; RNA2: GQ499303; RNA3: FJ861695; RNA4: JN412853; RNA5: FJ861694; RNA6: GQ499304	Complete genome	ssRNA(-)	invertebrates, vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/GQ499302,GQ499303,FJ861695,JN412853,FJ861694,GQ499304","NCBI Nucleotide")			ssRNA(-)	same	
1001056	VMR1001056	13955	1	Riboviria		Orthornavirae		Negarnaviricota	Polyploviricotina	Insthoviricetes		Articulavirales		Orthomyxoviridae		Quaranjavirus		Quaranjavirus tyulekense	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202412246&ictv_id=ICTV202112246","ICTV202112246")	E	Tyulek (Tjuloc) virus	TLKV	LEIV 152K	JQ928941; JQ928942; JQ928943; JQ928944; JQ928945; JQ928946; MT774252	Complete genome	ssRNA(-)	invertebrates, vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/JQ928941,JQ928942,JQ928943,JQ928944,JQ928945,JQ928946,MT774252","NCBI Nucleotide")			ssRNA(-)	same	
1001057	VMR1001057	13956	1	Riboviria		Orthornavirae		Negarnaviricota	Polyploviricotina	Insthoviricetes		Articulavirales		Orthomyxoviridae		Quaranjavirus		Quaranjavirus wellfleetense	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202412247&ictv_id=ICTV202112247","ICTV202112247")	E	Wellfleet Bay virus	WFBV	10-280-G	Seg1: KM114304; Seg2: KM114305; Seg3: KM114306; Seg4: KM114307; Seg5: KM114308; Seg6: KM114309; Seg7: KM114310	Complete genome	ssRNA(-)	invertebrates, vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/KM114304,KM114305,KM114306,KM114307,KM114308,KM114309,KM114310","NCBI Nucleotide")			ssRNA(-)	same	
1001058	VMR1001058	13957	1	Riboviria		Orthornavirae		Negarnaviricota	Polyploviricotina	Insthoviricetes		Articulavirales		Orthomyxoviridae		Sardinovirus		Sardinovirus pilchardi	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202412230&ictv_id=ICTV202112230","ICTV202112230")	E	pilchard orthomyxovirus	POMV	14-01514	MN241407; MN241408; MN241409; MN241410; MN241411; MN241412; MN241413; MN241414	Complete genome	ssRNA(-)	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/MN241407,MN241408,MN241409,MN241410,MN241411,MN241412,MN241413,MN241414","NCBI Nucleotide")			ssRNA(-)	same	
1001059	VMR1001059	13958	1	Riboviria		Orthornavirae		Negarnaviricota	Polyploviricotina	Insthoviricetes		Articulavirales		Orthomyxoviridae		Thogotovirus		Thogotovirus bourbonense	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202412930&ictv_id=ICTV202112930","ICTV202112930")	E	Bourbon virus	BRBV	MO-2013-2499	MH880287; MH880288; MH880289; MH880290; MH880291; MH880292	Complete genome	ssRNA(-)	invertebrates, vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/MH880287,MH880288,MH880289,MH880290,MH880291,MH880292","NCBI Nucleotide")			ssRNA(-)	same	
1001060	VMR1001060	13959	1	Riboviria		Orthornavirae		Negarnaviricota	Polyploviricotina	Insthoviricetes		Articulavirales		Orthomyxoviridae		Thogotovirus		Thogotovirus dhoriense	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202403969&ictv_id=ICTV19951379","ICTV19951379")	E	Dhori virus	DHOV	1313/61	RNA1: GU969308; RNA2: GU969313; RNA3: GU969309; RNA4: GU969310; RNA5: GU969311; RNA6: GU969312	Complete genome	ssRNA(-)	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/GU969308,GU969313,GU969309,GU969310,GU969311,GU969312","NCBI Nucleotide")			ssRNA(-)	same	
1001061	VMR1001061	13960	1	Riboviria		Orthornavirae		Negarnaviricota	Polyploviricotina	Insthoviricetes		Articulavirales		Orthomyxoviridae		Thogotovirus		Thogotovirus josense	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202412928&ictv_id=ICTV202112928","ICTV202112928")	E	Jos virus	JOSV		HM627170; HM627171; HM627172; HM627173; HM627174; HM627175	Coding-complete genome	ssRNA(-)	invertebrates, vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/HM627170,HM627171,HM627172,HM627173,HM627174,HM627175","NCBI Nucleotide")			ssRNA(-)	same	
1001062	VMR1001062	13961	1	Riboviria		Orthornavirae		Negarnaviricota	Polyploviricotina	Insthoviricetes		Articulavirales		Orthomyxoviridae		Thogotovirus		Thogotovirus ozense	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202412931&ictv_id=ICTV202112931","ICTV202112931")	E	Oz virus	OZV	EH8	Seg1: LC320123; Seg2: LC320124; Seg3: LC320125; Seg4: LC320126; Seg5: LC320127; Seg6: LC320128	Complete genome	ssRNA(-)	invertebrates, vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/LC320123,LC320124,LC320125,LC320126,LC320127,LC320128","NCBI Nucleotide")			ssRNA(-)	same	
1001063	VMR1001063	13962	1	Riboviria		Orthornavirae		Negarnaviricota	Polyploviricotina	Insthoviricetes		Articulavirales		Orthomyxoviridae		Thogotovirus		Thogotovirus sinuense	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202412933&ictv_id=ICTV202112933","ICTV202112933")	E	Sinu virus	SINUV	CoB 38d	KX949586; KX949587; KX949588; KX949589; KX949590; KX949591	Complete genome	ssRNA(-)	invertebrates, vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/KX949586,KX949587,KX949588,KX949589,KX949590,KX949591","NCBI Nucleotide")			ssRNA(-)	same	
1001064	VMR1001064	13963	1	Riboviria		Orthornavirae		Negarnaviricota	Polyploviricotina	Insthoviricetes		Articulavirales		Orthomyxoviridae		Thogotovirus		Thogotovirus thailandense	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202412932&ictv_id=ICTV202112932","ICTV202112932")	E	Thailand tick thogotovirus	TT-THOV	THOV/Boophilus sp./Thailand	MN095539; MN095540; MN095541; MN095542; MN095543; MN095544	Coding-complete genome	ssRNA(-)	invertebrates, vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/MN095539,MN095540,MN095541,MN095542,MN095543,MN095544","NCBI Nucleotide")			ssRNA(-)	same	
1001065	VMR1001065	13964	1	Riboviria		Orthornavirae		Negarnaviricota	Polyploviricotina	Insthoviricetes		Articulavirales		Orthomyxoviridae		Thogotovirus		Thogotovirus thogotoense	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202403970&ictv_id=ICTV19951380","ICTV19951380")	E	Thogoto virus	THOV	SiAr126	RNA1: Y17873; RNA2: AF004985; RNA3: AF006073; RNA4: M77280; RNA5: X96872; RNA6: AF527531	Complete genome	ssRNA(-)	invertebrates, vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/Y17873,AF004985,AF006073,M77280,X96872,AF527531","NCBI Nucleotide")			ssRNA(-)	same	
1001066	VMR1001066	13965	1	Riboviria		Orthornavirae		Negarnaviricota	Polyploviricotina	Insthoviricetes		Articulavirales		Orthomyxoviridae		Thogotovirus		Thogotovirus upoluense	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202412929&ictv_id=ICTV202112929","ICTV202112929")	E	Upolu virus	UPOV		KC506156; KC506157; KC506158; KC506159; KC506160; KC506161	Complete genome	ssRNA(-)	invertebrates, vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/KC506156,KC506157,KC506158,KC506159,KC506160,KC506161","NCBI Nucleotide")			ssRNA(-)	same	
1001067	VMR1001067	13942	1	Riboviria		Orthornavirae		Negarnaviricota	Polyploviricotina	Bunyaviricetes		Hareavirales		Tosoviridae		Fraservirus		Fraservirus testudinis	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202414180&ictv_id=ICTV202214180","ICTV202214180")	E	turtle fraservirus 1	TFV1	2020	L: MZ458543; S: MZ458542	Coding-complete genome	ssRNA(+/-)	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/MZ458543,MZ458542","NCBI Nucleotide")			ssRNA(+/-)	same	
1001068	VMR1001068	13966	1	Riboviria		Orthornavirae		Pisuviricota		Duplopiviricetes		Durnavirales		Amalgaviridae		Amalgavirus		Amalgavirus allii	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202406725&ictv_id=ICTV201856725","ICTV201856725")	E	Allium cepa amalgavirus 1	AcAV1	OH1	BK010347	Coding-complete genome	dsRNA	plants	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK010347","NCBI Nucleotide")			dsRNA	same	
1001069	VMR1001069	13967	1	Riboviria		Orthornavirae		Pisuviricota		Duplopiviricetes		Durnavirales		Amalgaviridae		Amalgavirus		Amalgavirus cepae	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202406726&ictv_id=ICTV201856726","ICTV201856726")	E	Allium cepa amalgavirus 2	AcAV2	DH5225	BK010348	Coding-complete genome	dsRNA	plants	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK010348","NCBI Nucleotide")			dsRNA	same	
1001070	VMR1001070	13968	1	Riboviria		Orthornavirae		Pisuviricota		Duplopiviricetes		Durnavirales		Amalgaviridae		Amalgavirus		Amalgavirus lycopersici	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202402479&ictv_id=ICTV20133599","ICTV20133599")	E	southern tomato virus	STV	Mexico-1	EF442780	Complete genome	dsRNA	plants	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/EF442780","NCBI Nucleotide")			dsRNA	same	
1001071	VMR1001071	13969	1	Riboviria		Orthornavirae		Pisuviricota		Duplopiviricetes		Durnavirales		Amalgaviridae		Amalgavirus		Amalgavirus marinae	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202406729&ictv_id=ICTV201856729","ICTV201856729")	E	Zoostera marina amalgavirus 2	ZmAV2	SRP035489-2	KY783317	Coding-complete genome	dsRNA	plants	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/KY783317","NCBI Nucleotide")			dsRNA	same	
1001072	VMR1001072	13970	1	Riboviria		Orthornavirae		Pisuviricota		Duplopiviricetes		Durnavirales		Amalgaviridae		Amalgavirus		Amalgavirus rhododendri	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202402478&ictv_id=ICTV20133601","ICTV20133601")	E	rhododendron virus A	VCVM	Sugid-1	HQ128706	Complete genome	dsRNA	plants	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/HQ128706","NCBI Nucleotide")			dsRNA	same	
1001073	VMR1001073	13971	1	Riboviria		Orthornavirae		Pisuviricota		Duplopiviricetes		Durnavirales		Amalgaviridae		Amalgavirus		Amalgavirus spinaciae	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202406727&ictv_id=ICTV201856727","ICTV201856727")	E	spinach amalgavirus 1	SpAV1	SRP059420	KY695011	Coding-complete genome	dsRNA	plants	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/KY695011","NCBI Nucleotide")			dsRNA	same	
1001074	VMR1001074	13972	1	Riboviria		Orthornavirae		Pisuviricota		Duplopiviricetes		Durnavirales		Amalgaviridae		Amalgavirus		Amalgavirus vaccinii	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202402477&ictv_id=ICTV20133600","ICTV20133600")	E	blueberry latent virus	BBLV	MI-1	HM029246	Complete genome	dsRNA	plants	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/HM029246","NCBI Nucleotide")			dsRNA	same	
1001075	VMR1001075	13973	1	Riboviria		Orthornavirae		Pisuviricota		Duplopiviricetes		Durnavirales		Amalgaviridae		Amalgavirus		Amalgavirus viciae	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202402480&ictv_id=ICTV20133602","ICTV20133602")	E	vicia cryptic virus M	RhVA	M	EU371896	Partial genome	dsRNA	plants	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/EU371896","NCBI Nucleotide")			dsRNA	same	
1001076	VMR1001076	13974	1	Riboviria		Orthornavirae		Pisuviricota		Duplopiviricetes		Durnavirales		Amalgaviridae		Amalgavirus		Amalgavirus zosterae	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202406728&ictv_id=ICTV201856728","ICTV201856728")	E	Zoostera marina amalgavirus 1	ZmAV1	SRP035489-1	KY783316	Coding-complete genome	dsRNA	plants	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/KY783316","NCBI Nucleotide")			dsRNA	same	
1001077	VMR1001077	13988	1	Riboviria		Orthornavirae		Pisuviricota		Duplopiviricetes		Durnavirales		Amalgaviridae		Zybavirus		Zybavirus bailii	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202406731&ictv_id=ICTV201856731","ICTV201856731")	E	Zygosaccharomyces bailii virus Z	ZbV-Z	412	KU200450	Complete genome	dsRNA	fungi	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/KU200450","NCBI Nucleotide")			dsRNA	same	
1001078	VMR1001078	13990	1	Riboviria		Orthornavirae		Pisuviricota		Duplopiviricetes		Durnavirales		Curvulaviridae		Orthocurvulavirus		Orthocurvulavirus curvulariae	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202408783&ictv_id=ICTV202008783","ICTV202008783")	E	Curvularia thermal tolerance virus	CThTV		RNA1: EF120984; RNA2: EF120985	Complete genome	dsRNA	fungi	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/EF120984,EF120985","NCBI Nucleotide")			dsRNA	same	
1001079	VMR1001079	13991	1	Riboviria		Orthornavirae		Pisuviricota		Duplopiviricetes		Durnavirales		Curvulaviridae		Orthocurvulavirus		Orthocurvulavirus fusarii	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202408784&ictv_id=ICTV202008784","ICTV202008784")	E	Fusarium graminearum dsRNA mycovirus 4	FgRV4		RNA1: GQ140627; RNA2: GQ140628	Complete genome	dsRNA	fungi	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/GQ140627,GQ140628","NCBI Nucleotide")			dsRNA	same	
1001080	VMR1001080	13989	1	Riboviria		Orthornavirae		Pisuviricota		Duplopiviricetes		Durnavirales		Curvulaviridae		Orthocurvulavirus		Orthocurvulavirus annosi	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202408785&ictv_id=ICTV202008785","ICTV202008785")	E	Heterobasidion RNA virus 6	HetRV6	HetRV6-ab6	HQ189459; MK468678	Complete genome	dsRNA	fungi	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/HQ189459,MK468678","NCBI Nucleotide")			dsRNA	same	
