prev_taxid	new_taxid	proposal	notes	is_merged	is_split	is_moved	is_promoted	is_demoted	is_renamed	is_new	is_deleted	is_now_type	tag_csv	is_lineage_updated	msl	tag_csv2	tag_csv_min
202112109	202212109	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112110	202212110	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112111	202212111	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112112	202212112	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112113	202212113	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112114	202212114	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112115	202212115	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112116	202212116	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112117	202212117	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112118	202212118	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112119	202212119	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112120	202212120	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112121	202212121	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112122	202212122	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112123	202212123	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112124	202212124	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112125	202212125	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112126	202212126	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112127	202212127	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112128	202212128	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112129	202212129	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112130	202212130	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112131	202212131	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112132	202212132	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112133	202212133	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112134	202212134	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112135	202212135	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112136	202212136	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112137	202212137	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112138	202212138	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112139	202212139	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112140	202212140	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112141	202212141	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112142	202212142	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112143	202212143	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112144	202212144	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112145	202212145	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112146	202212146	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112147	202212147	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112148	202212148	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112149	202212149	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112150	202212150	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112151	202212151	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112152	202212152	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112153	202212153	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112154	202212154	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112155	202212155	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112156	202212156	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112157	202212157	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112158	202212158	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112159	202212159	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112160	202212160	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112161	202212161	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112162	202212162	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112163	202212163	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112164	202212164	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112165	202212165	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112166	202212166	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112167	202212167	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112168	202212168	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112169	202212169	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112170	202212170	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112171	202212171	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112172	202212172	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112173	202212173	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112174	202212174	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112175	202212175	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112176	202212176	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112177	202212177	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112178	202212178	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112179	202212179	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112180	202212180	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112181	202212181	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112182	202212182	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112183	202212183	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112184	202212184	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112185	202212185	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112186	202212186	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112187	202212187	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112188	202212188	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112189	202212189	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112190	202212190	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112191	202212191	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112192	202212192	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112193	202212193	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112194	202212194	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112195	202212195	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112196	202212196	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112197	202212197	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112198	202212198	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112199	202212199	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112200	202212200	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112201	202212201	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112202	202212202	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112203	202212203	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112204	202212204	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112205	202212205	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112206	202212206	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112207	202212207	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112208	202212208	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112209	202212209	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112210	202212210	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112211	202212211	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112212	202212212	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112213	202212213	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112214	202212214	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112215	202212215	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112216	202212216	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112217	202212217	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112218	202212218	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112219	202212219	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112220	202212220	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112221	202212221	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112222	202212222	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112223	202212223	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112224	202212224	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112225	202212225	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112226	202212226	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112227	202212227	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112228	202212228	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112229	202212229	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112230	202212230	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112231	202212231	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112232	202212232	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112233	202212233	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112234	202212234	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112235	202212235	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112236	202212236	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112237	202212237	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112238	202212238	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112239	202212239	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112240	202212240	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112241	202212241	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112242	202212242	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112243	202212243	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112244	202212244	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112245	202212245	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112246	202212246	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112247	202212247	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112248	202212248	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112249	202212249	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112250	202212250	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112251	202212251	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112252	202212252	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112253	202212253	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112254	202212254	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112255	202212255	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112256	202212256	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112257	202212257	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112258	202212258	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112259	202212259	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112260	202212260	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112261	202212261	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112262	202212262	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112263	202212263	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112264	202212264	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112265	202212265	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112266	202212266	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112267	202212267	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112268	202212268	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112269	202212269	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112270	202212270	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112271	202212271	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112272	202212272	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112273	202212273	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112274	202212274	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112275	202212275	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112276	202212276	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112277	202212277	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112278	202212278	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112279	202212279	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112280	202212280	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112281	202212281	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112282	202212282	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112283	202212283	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112284	202212284	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112285	202212285	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112286	202212286	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112287	202212287	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112288	202212288	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112289	202212289	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112290	202212290	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112291	202212291	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112292	202212292	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112293	202212293	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112294	202212294	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112295	202212295	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112296	202212296	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112297	202212297	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112298	202212298	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112299	202212299	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112300	202212300	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112301	202212301	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112302	202212302	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112303	202212303	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112304	202212304	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112305	202212305	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112306	202212306	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112307	202212307	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112308	202212308	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112309	202212309	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112310	202212310	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112311	202212311	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112312	202212312	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112313	202212313	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112314	202212314	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112315	202212315	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112316	202212316	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112317	202212317	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112318	202212318	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112319	202212319	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112320	202212320	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112321	202212321	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112322	202212322	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112323	202212323	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112324	202212324	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112325	202212325	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112326	202212326	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112327	202212327	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112328	202212328	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112329	202212329	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112330	202212330	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112331	202212331	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112332	202212332	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112333	202212333	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112334	202212334	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112335	202212335	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112336	202212336	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112337	202212337	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112338	202212338	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112339	202212339	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112340	202212340	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112341	202212341	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112342	202212342	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112343	202212343	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112344	202212344	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112345	202212345	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112346	202212346	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112347	202212347	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112348	202212348	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112349	202212349	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112350	202212350	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112351	202212351	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112352	202212352	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112353	202212353	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112355	202212355	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112356	202212356	2022.033B.Fredfastierviridae_nf.zip	linenum=5	0	0	1	0	0	0	0	0	0	Moved,	1	38	Moved,LineageUpdated,	Moved,
202112357	202212357	NULL	NULL	0	0	0	0	0	0	0	0	0		1	38	LineageUpdated,	
202112358	202212358	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112359	202212359	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112360	202212360	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112361	202212361	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112362	202212362	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112363	202212363	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112364	202212364	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112365	202212365	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112366	202212366	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112367	202212367	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112368	202212368	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112369	202212369	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112370	202212370	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112371	202212371	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112372	202212372	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112373	202212373	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112374	202212374	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112375	202212375	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112376	202212376	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112377	202212377	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112378	202212378	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112379	202212379	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112380	202212380	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112381	202212381	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112382	202212382	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112383	202212383	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112384	202212384	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112385	202212385	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112386	202212386	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112387	202212387	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112388	202212388	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112389	202212389	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112391	202212391	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112392	202212392	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112393	202212393	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112394	202212394	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112395	202212395	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112396	202212396	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112397	202212397	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112398	202212398	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112399	202212399	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112400	202212400	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112401	202212401	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112402	202212402	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112403	202212403	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112404	202212404	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112405	202212405	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112406	202212406	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112407	202212407	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112408	202212408	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112409	202212409	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112410	202212410	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112411	202212411	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112412	202212412	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112413	202212413	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112414	202212414	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112415	202212415	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112416	202212416	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112417	202212417	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112418	202212418	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112419	202212419	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112420	202212420	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112421	202212421	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112422	202212422	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112423	202212423	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112424	202212424	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112425	202212425	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112426	202212426	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112427	202212427	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112428	202212428	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112429	202212429	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112430	202212430	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112431	202212431	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112432	202212432	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112433	202212433	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112434	202212434	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112435	202212435	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112436	202212436	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112437	202212437	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112438	202212438	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112439	202212439	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112440	202212440	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112441	202212441	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112442	202212442	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112443	202212443	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112444	202212444	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112445	202212445	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112446	202212446	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112447	202212447	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112448	202212448	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112449	202212449	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112450	202212450	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112451	202212451	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112452	202212452	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112453	202212453	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112454	202212454	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112455	202212455	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112456	202212456	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112457	202212457	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112458	202212458	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112459	202212459	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112460	202212460	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112461	202212461	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112462	202212462	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112463	202212463	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112464	202212464	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
202112465	202212465	NULL	NULL	0	0	0	0	0	0	0	0	0		0	38		
